Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Calibration Factor,Calibration Image,Camera,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Image File,Image Height,Image Width,Image X,Image Y,Intensity,Length,Original Reference ID,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
1486,321.1219,321.1219,0.5123,97.7737,98.9789,98.7105,1.8293,1,1,718,1236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6066,0.7446,0.7730,1.3430,89.7218,1.0000,2019-08-15,20.2204,24.8988,20.2204,112.0000,132.5930,1.5906,-85.0000,0.0000,0.0000,1.0067,0.0000,0.6287,31.8011,19.9931,E01_20190815_4x_01_000023.tif,25,15,440,0,98.5737,32.0127,144316EC-BF4A-42E9-A257-668DA55E59E8,1,103.5885,0.9878,1.0096,0.9973,1.1546,0.0000,0.0000,0.0000,38.2639,783,0.0000,0,0.0000,0.0000,18729.0000,0.7009,12:30:03,2019-08-15T12:30:03.138,0.1879,4.328811e+03,8.082285e+03,11.8904
1487,5597.9884,5851.3079,0.7408,141.4913,146.4318,147.7519,1.8293,1,1,904,1050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2978,0.0844,0.6716,11.8518,422.0821,0.5419,2019-08-15,84.4250,130.4901,86.3141,15.1271,132.5930,35.2052,-40.0000,35.0000,2.4185,0.2925,0.0000,0.0284,497.1539,14.1216,E01_20190815_4x_01_000023.tif,84,83,457,0,145.0923,145.4293,38656DBB-9FBC-46AD-AF11-D8AFBA1713B3,4,1022.5510,0.9663,1.0442,1.0090,2.4226,0.0000,0.0000,0.0000,15.4613,783,0.0000,0,0.0000,0.0000,292361.0000,0.3027,12:30:03,2019-08-15T12:30:03.138,0.3530,3.150734e+05,1.163405e+06,105.1847
1488,6752.2800,7846.7131,0.9085,143.6325,147.8963,151.1020,1.8293,1,1,373,223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1032,0.0409,0.5349,24.4571,520.1948,0.4272,2019-08-15,92.7215,161.6390,99.9537,30.5463,132.5930,74.8208,-50.0000,-20.0000,3.9547,0.2018,0.0000,0.0134,829.3261,11.0842,E01_20190815_4x_01_000023.tif,95,98,542,0,146.9758,167.3809,B1827D73-4C86-4431-8FBF-A85EEC09952E,2,1680.8205,0.9712,1.0520,1.0217,3.2311,0.0000,0.0000,0.0000,9.6858,783,0.0000,0,0.0000,0.0000,351566.0000,0.2489,12:30:03,2019-08-15T12:30:03.138,0.4264,4.173875e+05,2.211245e+06,154.5759
1489,828.5272,831.1973,0.8545,77.0746,78.1748,79.0643,1.8293,1,1,306,1636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7941,0.8337,0.9489,1.1994,124.4276,1.0000,2019-08-15,32.4794,35.9254,32.5317,168.8730,132.9220,1.0000,70.0000,-50.0000,0.0000,1.1217,0.0000,1.0000,35.0627,35.0627,E01_20190815_4x_01_000023.tif,29,28,642,0,77.9409,39.3299,A67F730E-F21A-4712-9ED8-A1B237BE95AC,1,140.2507,0.9859,1.0258,1.0114,1.1272,0.0000,0.0000,0.0000,42.7146,785,0.0000,0,0.0000,0.0000,30319.0000,0.7461,12:30:03,2019-08-15T12:30:03.472,0.0959,1.794006e+04,2.427751e+04,30.1835
1490,2261.3084,2261.3084,0.1134,110.4349,114.3070,116.6396,1.8293,1,1,738,1459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1670,0.1276,5.9880,440.1211,0.6078,2019-08-15,53.6581,136.3337,53.6581,129.2341,132.9220,16.7520,40.0000,-45.0000,0.0718,0.9330,0.0000,0.0597,224.4909,13.4008,E01_20190815_4x_01_000023.tif,92,87,672,0,113.4205,209.4548,6374767E-7C05-48FF-A169-DFC11C108771,1,475.7834,0.9661,1.0562,1.0204,1.0810,0.0000,0.0000,0.0000,31.8007,785,0.0000,0,0.0000,0.0000,101965.0000,0.4554,12:30:03,2019-08-15T12:30:03.472,0.6064,8.089161e+04,1.326808e+06,22.8663
1491,1689.4929,1820.5911,0.6339,132.4886,136.7286,138.0157,1.8293,1,1,496,1597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6070,0.5816,0.8619,1.7193,185.6787,0.9366,2019-08-15,46.3803,55.3363,48.1461,47.8000,133.0930,3.0761,-75.0000,40.0000,0.2774,0.7828,0.0000,0.3251,87.6304,28.4875,E01_20190815_4x_01_000023.tif,44,34,761,0,135.6000,68.5987,A8405C16-0C8D-487F-A491-A432C2FD260A,1,232.2357,0.9690,1.0417,1.0094,1.2507,0.0000,0.0000,0.0000,16.9069,786,0.0000,0,0.0000,0.0000,94920.0000,0.6444,12:30:03,2019-08-15T12:30:03.638,0.1618,5.223942e+04,8.872164e+04,41.1593
1492,16456.4953,16456.4953,0.0139,101.5438,107.7783,112.4418,1.8293,1,1,284,979,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0155,0.0122,64.4918,3413.5006,0.4644,2019-08-15,144.7517,1082.5899,144.7517,131.6429,133.0930,200.6020,-90.0000,0.0000,0.1306,0.8845,0.0000,0.0050,1920.2483,9.5724,E01_20190815_4x_01_000023.tif,937,23,797,0,106.4462,1698.5050,B2E94AD0-A1C7-4CBE-B4FA-DC3CEA55F8DC,1,3859.6414,0.9422,1.1073,1.0433,1.1307,0.0000,0.0000,0.0000,32.0777,786,0.0000,0,0.0000,0.0000,584709.0000,0.8925,12:30:03,2019-08-15T12:30:03.638,0.8663,1.588071e+06,6.643402e+08,26.5249
1493,480.3238,480.3238,0.5496,142.8196,148.2039,149.4000,1.8293,1,1,485,397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6313,0.5916,0.8175,1.6904,105.7604,1.0000,2019-08-15,24.7299,29.7261,24.7299,12.0645,133.0930,2.9742,15.0000,-85.0000,0.2809,0.7807,0.0000,0.3362,50.3782,16.9382,E01_20190815_4x_01_000023.tif,19,29,822,0,146.7176,39.3299,6EF67B8C-E8E8-4AD5-A69F-E19F5B1C4D90,1,134.6328,0.9637,1.0461,1.0081,1.2730,0.0000,0.0000,0.0000,8.2285,786,0.0000,0,0.0000,0.0000,37413.0000,0.6245,12:30:03,2019-08-15T12:30:03.638,0.1681,7.918902e+03,1.375351e+04,17.3783
1494,8153.0160,8153.0160,0.0370,126.3696,132.6637,135.4100,1.8293,1,1,865,1638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0976,0.0705,10.2439,1045.3018,0.9251,2019-08-15,101.8859,329.0707,101.8859,43.1761,133.2500,30.1491,-85.0000,10.0000,0.0518,0.9508,0.0000,0.0332,535.8455,17.7732,E01_20190815_4x_01_000023.tif,282,54,853,0,131.0998,509.4600,805C1A36-D8F0-4A5A-9DD4-202618CCED2C,1,1107.2373,0.9526,1.0715,1.0207,1.0593,0.0000,0.0000,0.0000,17.2084,787,0.0000,0,0.0000,0.0000,373110.0000,0.6968,12:30:03,2019-08-15T12:30:03.806,0.6904,5.537851e+05,1.865806e+07,24.6955
1495,1424.0596,1440.8929,0.7697,146.2030,152.6733,154.7822,1.8293,1,1,658,1123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6735,0.4880,0.9111,2.0493,167.1139,0.9387,2019-08-15,42.5813,49.2387,42.8323,7.5769,133.2500,4.1998,0.0000,-90.0000,0.7186,0.5819,0.0000,0.2381,92.7420,22.0823,E01_20190815_4x_01_000023.tif,31,38,909,0,150.9637,53.9643,7CBA97E5-2962-451B-88AA-9B3A5D2982DB,1,229.6487,0.9576,1.0587,1.0138,1.3742,0.0000,0.0000,0.0000,5.1202,787,0.0000,0,0.0000,0.0000,91484.0000,0.5160,12:30:03,2019-08-15T12:30:03.806,0.1352,4.042556e+04,6.250536e+04,41.1593
1496,704.0744,704.0744,0.6774,120.7251,127.1725,127.8129,1.8293,1,1,742,518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7518,0.8909,0.9273,1.1225,113.1445,1.0000,2019-08-15,29.9409,32.1652,29.9409,30.3226,133.2500,1.0000,-85.0000,0.0000,0.0000,1.2382,0.0000,1.0000,31.7639,31.7639,E01_20190815_4x_01_000023.tif,29,21,949,0,125.3041,39.3299,15B8882B-96EE-4965-9C2F-57CD0BC6888A,1,127.0556,0.9493,1.0587,1.0050,1.1229,0.0000,0.0000,0.0000,23.5684,787,0.0000,0,0.0000,0.0000,42854.0000,0.8722,12:30:03,2019-08-15T12:30:03.806,0.0692,1.405373e+04,1.742437e+04,22.8663
1497,1468.9837,1516.8361,0.8619,144.9035,148.3778,149.6768,1.8293,1,1,386,1693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5434,0.2835,0.8227,3.5278,185.7660,0.8342,2019-08-15,43.2478,55.2855,43.9465,21.5074,133.5930,8.9714,75.0000,-30.0000,1.1946,0.4557,0.0000,0.1115,138.5050,15.4385,E01_20190815_4x_01_000023.tif,42,38,972,0,147.4711,63.1108,63B0C0E1-20E7-40CB-AB77-4332D4ED7C69,1,307.8870,0.9766,1.0329,1.0088,1.6574,0.0000,0.0000,0.0000,10.2657,789,0.0000,0,0.0000,0.0000,91727.0000,0.4092,12:30:04,2019-08-15T12:30:04.140,0.2177,4.235350e+04,8.847745e+04,48.4764
1498,12874.5845,12874.5845,0.0237,96.4686,103.1069,108.4123,1.8293,1,1,698,957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0185,0.0143,54.0887,2817.9495,0.3028,2019-08-15,128.0329,893.1049,128.0329,155.5878,133.7500,167.9186,85.0000,-5.0000,0.1190,0.8937,0.0000,0.0060,1564.8688,9.3192,E01_20190815_4x_01_000023.tif,772,67,1012,0,101.7230,1398.4998,DD5282A5-4DA3-4170-AF9D-6D8CED2EC54F,1,3148.3760,0.9356,1.1238,1.0515,1.1173,0.0000,0.0000,0.0000,31.1213,790,0.0000,0,0.0000,0.0000,443309.0000,0.2336,12:30:04,2019-08-15T12:30:04.306,0.8566,1.098914e+06,3.729976e+08,53.9643
1499,860.6254,982.0184,0.5412,117.5312,122.2544,124.5387,1.8293,1,1,727,534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5886,0.7863,0.8224,1.2718,137.8288,1.0000,2019-08-15,33.1026,40.0413,35.3602,82.5833,133.7500,1.0000,-80.0000,25.0000,0.0000,1.3503,0.0000,1.0000,38.6103,38.6103,E01_20190815_4x_01_000023.tif,35,26,1081,0,121.0923,52.1350,A9A2AF90-BD7B-427C-809F-3E4DC864D79E,1,154.4412,0.9614,1.0596,1.0187,1.1205,0.0000,0.0000,0.0000,22.4509,790,0.0000,0,0.0000,0.0000,48558.0000,0.8845,12:30:04,2019-08-15T12:30:04.306,0.1733,1.899263e+04,3.361434e+04,24.6955
1500,3485.7793,3524.5093,0.5946,115.8053,123.5270,126.6882,1.8293,1,1,458,275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4081,0.2892,0.7614,3.4575,273.6694,0.8058,2019-08-15,66.6201,83.4364,66.9891,68.3268,133.7500,8.7479,-30.0000,65.0000,1.0929,0.4778,0.0000,0.1143,197.1675,22.5389,E01_20190815_4x_01_000023.tif,51,59,1109,0,121.5673,94.2090,909CFEAA-E26C-495E-BBF3-CEE4C5D30A31,1,439.4128,0.9375,1.0940,1.0256,1.6056,0.0000,0.0000,0.0000,20.2922,790,0.0000,0,0.0000,0.0000,159861.0000,0.4255,12:30:04,2019-08-15T12:30:04.306,0.2015,1.548152e+05,3.041343e+05,63.1108
1501,27913.8970,117704.7990,0.5572,115.8697,123.3897,127.4870,1.8293,1,1,510,110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1829,0.6168,5.4661,2073.7743,0.4852,2019-08-15,188.5234,656.3122,387.1258,107.6227,133.9220,15.1062,-75.0000,-20.0000,0.7173,0.5823,0.0000,0.0662,1361.7969,90.1484,E01_20190815_4x_01_000023.tif,432,315,0,1461,121.6119,793.0015,A715B9BE-EC78-4874-9668-4DE0017336B8,1,2903.8906,0.9391,1.1003,1.0332,1.4003,0.0000,0.0000,0.0000,29.6428,791,0.0000,0,0.0000,0.0000,1104966.0000,0.1716,12:30:04,2019-08-15T12:30:04.473,0.7128,3.508282e+06,1.480233e+08,524.0944
1502,2145.4610,2145.4610,0.0435,116.7206,122.7357,125.7031,1.8293,1,1,770,1774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1106,0.0812,9.0392,524.8235,0.9614,2019-08-15,52.2655,163.3158,52.2655,86.8448,134.0930,26.3595,-90.0000,0.0000,0.0865,0.9204,0.0000,0.0379,275.2643,10.4427,E01_20190815_4x_01_000023.tif,146,13,317,1461,121.2573,253.3580,9CE0D5EF-845C-4DA3-B031-69695EC663D0,1,571.4139,0.9510,1.0770,1.0242,1.0888,0.0000,0.0000,0.0000,24.5950,792,0.0000,0,0.0000,0.0000,104160.0000,0.7147,12:30:04,2019-08-15T12:30:04.639,0.6800,7.475577e+04,2.280781e+06,8.2318
1503,2907.8841,2907.8841,0.0557,121.0759,127.7598,131.3214,1.8293,1,1,399,970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1459,0.1051,6.8531,535.3914,0.9520,2019-08-15,60.8476,166.4155,60.8476,56.6633,134.0930,19.4783,-90.0000,0.0000,0.0438,0.9580,0.0000,0.0513,270.1902,13.8713,E01_20190815_4x_01_000023.tif,150,14,332,1461,126.1580,258.8460,25C0F415-2089-4650-BAC1-F320865150F4,1,568.1230,0.9477,1.0846,1.0279,1.0611,0.0000,0.0000,0.0000,23.3648,792,0.0000,0,0.0000,0.0000,141297.0000,0.7696,12:30:04,2019-08-15T12:30:04.639,0.6344,1.179586e+05,2.413125e+06,10.0611
1504,347.4316,347.4316,0.7490,141.0398,145.3781,145.8905,1.8293,1,1,858,691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8221,0.8572,0.9511,1.1667,84.0372,1.0000,2019-08-15,21.0324,22.9679,21.0324,16.9348,134.0930,1.0000,-90.0000,0.0000,0.0000,1.0684,0.0000,1.0000,24.8256,24.8256,E01_20190815_4x_01_000023.tif,23,18,348,1461,144.1592,26.5249,4F43449F-0B21-4BAE-93A2-B84F36686188,1,99.3022,0.9702,1.0344,1.0035,1.1816,0.0000,0.0000,0.0000,10.0434,792,0.0000,0,0.0000,0.0000,28976.0000,0.8075,12:30:04,2019-08-15T12:30:04.639,0.0843,4.871556e+03,6.343972e+03,17.3783
1505,890.1539,911.6901,0.5551,140.1262,145.5680,147.2573,1.8293,1,1,331,1325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5209,0.4272,0.7701,2.3410,145.4602,0.8759,2019-08-15,33.6657,42.3788,34.0705,41.9579,134.2650,5.1606,10.0000,85.0000,0.5782,0.6336,0.0000,0.1938,85.1644,16.5029,E01_20190815_4x_01_000023.tif,25,37,368,1461,144.1456,53.9643,E47BF9ED-9B06-44A8-B768-C0EABCA16C06,1,203.3346,0.9626,1.0509,1.0116,1.3979,0.0000,0.0000,0.0000,10.2708,793,0.0000,0,0.0000,0.0000,59388.0000,0.4314,12:30:04,2019-08-15T12:30:04.806,0.2056,1.997844e+04,3.985145e+04,28.3541
1506,1240.0120,1240.0120,0.5941,123.0963,131.6870,134.4519,1.8293,1,1,897,1805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5648,0.5610,0.8096,1.7826,162.4545,0.9391,2019-08-15,39.7345,47.9175,39.7345,62.4086,134.5930,3.2968,-75.0000,15.0000,0.3395,0.7466,0.0000,0.3033,77.1838,23.4120,E01_20190815_4x_01_000023.tif,38,31,407,1461,129.4111,57.6229,BC60C13F-9643-4C22-9E4E-BCF2FE9D4835,1,201.1915,0.9348,1.0922,1.0210,1.2384,0.0000,0.0000,0.0000,17.0064,795,0.0000,0,0.0000,0.0000,69882.0000,0.6097,12:30:05,2019-08-15T12:30:05.140,0.1708,3.284752e+04,5.760776e+04,32.0127
1507,917.0820,1162.6086,0.7291,126.6493,129.7512,130.7204,1.8293,1,1,673,1477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7626,0.8852,0.9469,1.1297,140.2681,1.0000,2019-08-15,34.1711,40.7019,38.4744,52.8889,134.5930,1.0000,-90.0000,0.0000,0.0000,1.2433,0.0000,1.0000,38.9892,38.9892,E01_20190815_4x_01_000023.tif,35,26,440,1461,128.9408,48.4764,BBAC5C04-F3A3-4EED-8174-ADB40E8E06E9,1,155.9567,0.9761,1.0321,1.0075,1.1118,0.0000,0.0000,0.0000,19.1907,795,0.0000,0,0.0000,0.0000,54413.0000,0.8306,12:30:05,2019-08-15T12:30:05.140,0.1605,2.089181e+04,3.530559e+04,32.0127
1508,1030.9905,1030.9905,0.8881,125.9289,130.3642,132.3578,1.8293,1,1,405,990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8944,0.9092,0.9891,1.0999,130.6746,1.0000,2019-08-15,36.2312,37.9580,36.2312,43.8788,134.5930,1.0000,-85.0000,40.0000,0.0000,1.1738,0.0000,1.0000,36.6241,36.6241,E01_20190815_4x_01_000023.tif,31,28,468,1461,129.2651,42.9885,57ACDF30-FA7C-46CD-B0F6-6049D629DD19,1,146.4963,0.9660,1.0511,1.0153,1.1211,0.0000,0.0000,0.0000,17.6076,795,0.0000,0,0.0000,0.0000,59979.0000,0.8697,12:30:05,2019-08-15T12:30:05.140,0.0455,2.490266e+04,2.863570e+04,33.8421
1509,45917.7273,45917.7273,0.4564,119.5227,125.0322,128.4472,1.8293,1,1,448,845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0135,0.0361,74.2649,3510.0750,0.0822,2019-08-15,241.7939,1113.6880,241.7939,86.0729,134.5930,231.3058,-80.0000,15.0000,1.2262,0.4492,0.0000,0.0043,3369.9453,14.5692,E01_20190815_4x_01_000024.tif,821,388,0,0,123.7697,1513.7458,4636EB90-8B6A-419D-8A34-986C40A6A859,2,6769.0291,0.9559,1.0747,1.0273,1.9285,0.0000,0.0000,0.0000,26.6099,795,0.0000,0,0.0000,0.0000,1815949.0000,0.4969,12:30:05,2019-08-15T12:30:05.140,0.7829,7.401749e+06,7.232513e+08,674.0970
1510,6736.9134,6792.2400,0.0859,134.9920,137.1207,139.6502,1.8293,1,1,380,780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0308,0.0268,32.4565,1551.2589,0.1966,2019-08-15,92.6159,490.1000,92.9954,83.0162,134.5930,99.9551,-90.0000,0.0000,0.1800,0.8474,0.0000,0.0100,896.9020,8.9730,E01_20190815_4x_01_000024.tif,424,54,390,0,136.7608,760.0741,03EFCB85-7FDA-4489-88B8-812C1DD84C78,1,1811.7501,0.9845,1.0345,1.0184,1.1679,0.0000,0.0000,0.0000,22.2545,795,0.0000,0,0.0000,0.0000,326448.0000,0.2277,12:30:05,2019-08-15T12:30:05.140,0.8110,4.159635e+05,6.163858e+07,83.2331
1511,1176.3985,1502.7493,0.7684,123.2244,124.8975,126.3424,1.8293,1,1,782,1855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7439,0.7573,0.9367,1.3205,164.0478,0.9852,2019-08-15,38.7019,48.3748,43.7420,78.1512,134.7650,1.4665,65.0000,-75.0000,0.0000,1.0003,0.0000,0.6819,55.7786,38.0357,E01_20190815_4x_01_000024.tif,35,35,446,0,124.5513,55.7936,C56CD563-97F5-4ABD-8C15-AAC1A6D95A5F,1,187.6286,0.9866,1.0253,1.0116,1.1437,0.0000,0.0000,0.0000,29.9072,796,0.0000,0,0.0000,0.0000,64393.0000,0.7037,12:30:05,2019-08-15T12:30:05.306,0.2000,3.035257e+04,5.927298e+04,41.1593
1512,917.0820,971.1664,0.6033,114.0355,116.1422,118.1185,1.8293,1,1,460,1375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6181,0.6585,0.8483,1.5186,143.2658,0.9567,2019-08-15,34.1711,41.6166,35.1643,146.5823,134.7650,2.3442,70.0000,-5.0000,0.1705,0.8543,0.0000,0.4266,58.8831,25.1190,E01_20190815_4x_01_000024.tif,35,25,483,0,115.7583,50.3057,E8C98354-2E45-4EFD-9CED-3703A92E1F7F,1,168.0040,0.9819,1.0358,1.0170,1.1727,0.0000,0.0000,0.0000,31.5084,796,0.0000,0,0.0000,0.0000,48850.0000,0.6896,12:30:05,2019-08-15T12:30:05.306,0.1789,2.089181e+04,3.773963e+04,28.3541
1513,1584.5947,1695.1775,0.9611,132.5053,137.9367,138.1478,1.8293,1,1,498,770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9496,0.9280,0.9989,1.0776,161.6215,1.0000,2019-08-15,44.9174,47.8159,46.4582,31.1325,134.7650,1.0000,5.0000,0.0000,0.0000,1.0872,0.0000,1.0000,44.5880,44.5880,E01_20190815_4x_01_000024.tif,34,34,510,0,136.3333,48.4764,1AAD7CA9-C396-4C15-B330-1177FB083BA0,1,178.3521,0.9606,1.0426,1.0015,1.1035,0.0000,0.0000,0.0000,24.0570,796,0.0000,0,0.0000,0.0000,90389.0000,0.9167,12:30:05,2019-08-15T12:30:05.306,0.0606,4.745053e+04,5.724200e+04,46.6471
1514,1096.6212,1113.0856,0.3921,113.5184,120.8791,121.4939,1.8293,1,1,497,213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3801,0.4139,0.6522,2.4161,163.1794,0.9064,2019-08-15,37.3666,48.1208,37.6460,34.0680,134.7650,5.4053,-50.0000,55.0000,0.4556,0.6870,0.0000,0.1850,94.5274,17.4880,E01_20190815_4x_01_000024.tif,34,38,546,0,118.7234,64.9402,9D79E87F-C68E-4855-A0DE-6FFE968E3151,1,224.0308,0.9391,1.0703,1.0051,1.3729,0.0000,0.0000,0.0000,32.1038,796,0.0000,0,0.0000,0.0000,57937.0000,0.6471,12:30:05,2019-08-15T12:30:05.306,0.2235,2.731799e+04,5.834395e+04,26.5249
1515,1895.0009,1895.0009,0.7385,131.5920,137.1684,139.6671,1.8293,1,1,399,1566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0413,0.2401,24.1927,415.1595,0.2076,2019-08-15,49.1202,128.5591,49.1202,83.4939,134.9220,73.9902,-85.0000,30.0000,2.1242,0.3201,0.0000,0.0135,437.2005,5.9089,E01_20190815_4x_01_000024.tif,84,78,586,0,135.7889,139.9415,75B9DED5-DBE0-438B-9CE5-368EE0E51253,1,886.2189,0.9593,1.0614,1.0182,2.1346,0.0000,0.0000,0.0000,18.4327,797,0.0000,0,0.0000,0.0000,104829.0000,0.1120,12:30:05,2019-08-15T12:30:05.475,0.6179,6.205517e+04,1.112519e+06,99.6968
1516,472.7994,472.7994,0.7802,128.1984,133.2302,133.2579,1.8293,1,1,804,442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8040,0.8319,0.9515,1.2021,95.7983,1.0000,2019-08-15,24.5354,26.6773,24.5354,26.6792,134.9220,1.0000,-15.0000,-90.0000,0.0000,1.0697,0.0000,1.0000,28.2163,28.2163,E01_20190815_4x_01_000024.tif,20,24,666,0,131.7222,30.1835,DC5659C4-7EB5-43A5-8D8F-E2E7DAD4700E,1,112.8650,0.9622,1.0395,1.0002,1.1782,0.0000,0.0000,0.0000,19.0847,797,0.0000,0,0.0000,0.0000,33194.0000,0.6161,12:30:05,2019-08-15T12:30:05.475,0.0803,7.733554e+03,9.940857e+03,21.0369
1517,799.2138,799.2138,0.1496,116.8519,121.6243,123.8201,1.8293,1,1,763,1555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1611,0.2049,6.2080,253.4614,0.5806,2019-08-15,31.8997,76.7798,31.8997,95.1511,135.0930,17.4458,50.0000,-40.0000,0.2590,0.7943,0.0000,0.0573,148.5513,8.5150,E01_20190815_4x_01_000024.tif,61,46,692,0,120.4497,117.9898,D0964025-3C40-4D47-8C97-AF369DE258F6,1,314.1326,0.9608,1.0596,1.0181,1.2394,0.0000,0.0000,0.0000,32.7167,798,0.0000,0,0.0000,0.0000,45530.0000,0.5067,12:30:05,2019-08-15T12:30:05.640,0.5845,1.699645e+04,2.369951e+05,21.0369
1518,366.7453,366.7453,0.5041,122.7751,125.5407,126.2632,1.8293,1,1,469,586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6152,0.8362,0.7958,1.1958,91.4327,1.0000,2019-08-15,21.6091,25.2037,21.6091,52.0408,135.0930,1.0000,-90.0000,0.0000,0.0000,1.3204,0.0000,1.0000,25.6292,25.6292,E01_20190815_4x_01_000024.tif,27,16,740,0,124.7895,33.8421,59798125-9585-4743-BA61-412B6681417B,1,102.5170,0.9780,1.0284,1.0058,1.1212,0.0000,0.0000,0.0000,23.9634,798,0.0000,0,0.0000,0.0000,26081.0000,0.7875,12:30:05,2019-08-15T12:30:05.640,0.1426,5.283366e+03,8.382836e+03,13.7197
1519,2793.0666,2851.9126,0.1241,101.9463,108.2960,108.5513,1.8293,1,1,760,997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1519,0.2145,6.5817,397.2043,0.7873,2019-08-15,59.6342,122.6647,60.2592,66.4427,135.4220,18.6234,80.0000,-5.0000,0.4108,0.7088,0.0000,0.0537,261.9436,14.0653,E01_20190815_4x_01_000024.tif,109,25,758,0,106.4292,185.6739,1F77100A-FA93-46A5-9B1C-2144EE96508E,2,552.0178,0.9414,1.0648,1.0024,1.3898,0.0000,0.0000,0.0000,42.9276,800,0.0000,0,0.0000,0.0000,115050.0000,0.5227,12:30:05,2019-08-15T12:30:05.974,0.5138,1.110416e+05,9.664018e+05,24.6955
1520,405.7893,405.7893,0.8480,143.6800,147.1556,149.3778,1.8293,1,1,213,962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3006,0.2123,0.4510,4.7097,159.4651,0.5137,2019-08-15,22.7303,47.1045,22.7303,33.9694,135.4220,12.7174,-85.0000,20.0000,0.8769,0.5328,0.0000,0.0786,97.8534,7.6944,E01_20190815_4x_01_000024.tif,36,32,785,0,146.3511,52.1350,7DBF860A-E7E4-4B60-A620-2D169316A4D7,1,211.0957,0.9764,1.0397,1.0151,1.3238,0.0000,0.0000,0.0000,14.4326,800,0.0000,0,0.0000,0.0000,32929.0000,0.1950,12:30:05,2019-08-15T12:30:05.974,0.5174,6.149145e+03,5.472492e+04,39.3299
