017
num-fields|65
id|int32
image_x|int32
image_y|int32
image_w|int32
image_h|int32
src_x|int32
src_y|int32
src_image|int32
cal_image|int32
ppc|int32
camera|int32
cal_const|double
fringe_size|double
sphere_count|int32
raw_sphere_volume|double
raw_sphere_complement|double
raw_sphere_unknown|double
raw_area|double
raw_feret_max|double
raw_feret_min|double
raw_feret_mean|double
raw_perimeter|double
raw_convex_perimeter|double
raw_legendre_major|double
raw_legendre_minor|double
abd_area|double
abd_diameter|double
length|double
width|double
esd_diameter|double
fd_diameter|double
perimeter|double
convex_perimeter|double
intensity|double
sigma_intensity|double
sum_intensity|double
compactness|double
elongation|double
roughness|double
edge_gradient|double
elapsed_time|double
circle_fit|double
symmetry|double
circularity_hu|double
intensity_calimage|double
raw_convex_hull_area|double
raw_filled_area|double
filled_area|double
feret_max_angle|double
feret_min_angle|double
avg_red|double
avg_green|double
avg_blue|double
ch1_peak|double
ch1_width|double
ch1_area|double
ch2_peak|double
ch2_width|double
ch2_area|double
ch3_peak|double
ch3_width|double
ch3_area|double
timestamp|timestamp
collage_file|string
image_id|guid
21|621|0|336|431|597|1440|18|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|7122.0000|440.0000|277.0000|364.1944|1858.8267|1141.0606|466.0927|398.2695|21633.3776|165.9653|796.6601|498.4842|657.9890|165.9653|3400.3516|2079.1103|120.7183|24.9806|859756.0000|38.6070|119.2791|1.6355|99.0066|3.1720|0.2490|0.5414|0.0483|0.0000|85778.0000|7122.0000|21633.3776|-75.0000|40.0000|125.5153|122.2669|115.8576|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.722|E01_20190815_4x_01_000001.tif|4192C5A1-A0FC-47C3-9D6C-17F67071CF2C
22|959|0|21|26|791|1274|18|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|290.0000|23.0000|17.0000|20.7778|64.8701|62.2882|22.7425|17.4220|569.1359|26.9193|33.8421|22.8663|29.7769|27.9937|118.6668|105.7120|114.9966|25.9519|33349.0000|1.0872|1.0000|1.1225|78.1930|3.1720|0.8048|0.8118|0.9556|0.0000|288.0000|308.0000|615.4764|-55.0000|0.0000|118.6241|116.1966|111.2241|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.722|E01_20190815_4x_01_000001.tif|C68F3C3D-B908-4562-B3A2-DCFCD1696348
23|982|0|29|29|649|924|18|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|413.0000|32.0000|18.0000|25.2778|79.0122|76.4915|31.1850|17.0570|892.8432|33.7165|50.3057|24.6955|38.0088|33.7165|144.5370|131.6940|125.3753|23.7993|51780.0000|1.2029|1.0000|1.0975|37.8507|3.1720|0.6230|0.8244|0.8324|0.0000|394.0000|413.0000|892.8432|60.0000|-45.0000|127.0194|126.6489|122.2276|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.722|E01_20190815_4x_01_000001.tif|A98404CD-D998-43F8-B515-B4AA7C1A7B77
24|1013|0|24|28|402|65|18|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|325.0000|26.0000|16.0000|22.0833|70.1838|65.7712|25.7327|16.1918|659.6107|28.9800|39.3299|21.0369|32.1652|28.9800|128.3872|112.0834|132.1169|21.3831|42938.0000|1.2061|1.0000|1.1455|29.4237|3.1720|0.7092|0.8561|0.8953|0.0000|311.0000|325.0000|659.6107|50.0000|-25.0000|133.4215|133.0923|129.7508|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.722|E01_20190815_4x_01_000001.tif|2925FBE4-9E1D-4A16-8C22-502A5DBF16B9
25|1039|0|53|80|346|1459|19|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|736.0000|78.0000|48.0000|67.2500|465.8894|207.8791|69.0579|46.5993|1792.0302|47.7670|134.4536|79.5746|114.7886|47.8050|852.2515|372.0414|136.5380|17.6672|100492.0000|23.4363|71.6132|2.2907|84.0543|3.3430|0.0000|0.0744|0.2704|0.0000|2740.5000|737.0000|1794.8848|-80.0000|-5.0000|141.3709|138.3560|131.1861|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.889|E01_20190815_4x_01_000001.tif|6A1F14A0-D10B-4FC4-89EF-9EB197AE3DCD
26|1094|0|20|25|440|1282|19|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|250.0000|22.0000|14.0000|18.9167|58.8701|56.4811|21.7041|14.7719|467.7914|24.4051|32.0127|17.3783|26.3724|24.4051|107.6910|95.0890|140.6720|14.3216|35168.0000|1.1032|1.0000|1.1325|26.2353|3.3430|0.7628|0.8493|0.9236|0.0000|232.5000|250.0000|467.7914|-85.0000|20.0000|141.4400|141.5120|138.8200|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.889|E01_20190815_4x_01_000001.tif|746BA169-62BB-46BB-8CA0-342181E8BDBB
27|1116|0|17|25|730|593|19|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|196.0000|22.0000|13.0000|17.8611|55.4558|53.1159|21.4724|12.4208|335.4360|20.6662|32.0127|15.5490|24.4415|21.3222|101.4454|88.9331|137.2347|12.4510|26898.0000|1.1938|1.0000|1.1407|39.8125|3.3430|0.6758|0.6541|0.8484|0.0000|189.5000|205.0000|357.0703|-75.0000|0.0000|140.2245|138.6786|133.2347|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.889|E01_20190815_4x_01_000001.tif|D021248C-57A8-44B2-9522-F36FCE12478A
28|1135|0|17|37|190|997|20|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|268.0000|34.0000|12.0000|24.5000|81.6985|73.5543|34.6017|10.8876|513.0970|25.5596|53.9643|13.7197|36.5860|25.5596|149.4510|126.3211|98.2575|39.4219|26333.0000|1.9819|3.9748|1.1831|142.4110|3.5150|0.2993|0.5128|0.5187|0.0000|290.0000|268.0000|513.0970|-85.0000|10.0000|97.3769|98.1716|98.7724|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:54.057|E01_20190815_4x_01_000001.tif|F07B9FCC-99C8-4629-826C-809EAD6F3A0E
29|0|595|61|94|785|419|20|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1590.0000|94.0000|56.0000|75.2778|520.7422|233.4884|79.0672|47.2961|4309.6195|74.0755|163.7224|94.2090|129.4738|76.5741|952.5937|418.8885|144.0541|9.1625|229046.0000|12.7839|38.1356|2.2741|27.4644|3.5150|0.0580|0.3340|0.5064|0.0000|3691.0000|1688.0000|4605.2525|70.0000|-5.0000|147.9440|145.6918|139.3925|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:54.057|E01_20190815_4x_01_000001.tif|5D6678F6-428E-412F-A4B6-03D94DF22620
30|63|595|17|88|457|444|21|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|829.0000|84.0000|13.0000|57.0833|185.2548|176.1817|91.7724|11.8288|2058.8523|51.1997|145.4293|15.5490|96.1907|51.1997|338.8867|314.0574|135.0700|16.3521|111973.0000|3.2944|8.2281|1.0791|27.3081|3.6720|0.0000|0.8543|0.2466|0.0000|820.0000|829.0000|2058.8523|-90.0000|0.0000|138.9228|136.5537|130.6429|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:54.224|E01_20190815_4x_01_000001.tif|57147977-727B-468B-AA63-54F429AE38CE
