Name,Date,Time,CollageFile,ImageFilename,Id,GroupId,Uuid,SrcImage,SrcX,SrcY,ImageX,ImageY,ImageW,ImageH,Timestamp,ElapsedTime,CalConst,CalImage,AbdArea,AbdDiameter,AbdVolume,AspectRatio,AvgBlue,AvgGreen,AvgRed,BiovolumeCylinder,BiovolumePSpheroid,BiovolumeSphere,Ch1Area,Ch1Peak,Ch1Width,Ch2Area,Ch2Ch1Ratio,Ch2Peak,Ch2Width,Ch3Area,Ch3Peak,Ch3Width,CircleFit,Circularity,CircularityHu,Compactness,ConvexPerimeter,Convexity,EdgeGradient,Elongation,EsdDiameter,EsdVolume,FdDiameter,FeretMaxAngle,FeretMinAngle,FiberCurl,FiberStraightness,FilledArea,FilterScore,GeodesicAspectRatio,GeodesicLength,GeodesicThickness,Intensity,Length,Perimeter,Ppc,RatioBlueGreen,RatioRedBlue,RatioRedGreen,Roughness,ScatterArea,ScatterPeak,SigmaIntensity,SphereComplement,SphereCount,SphereUnknown,SphereVolume,SumIntensity,Symmetry,Transparency,Width,BiovolumeMS,SurfaceAreaMS,Preprocessing,PreprocessingTrue,LabelPredicted,ProbabilityScore,LabelTrue,LC_Label,LC_Excluded,LC_Seen
E01_20190815_4x_01,2019-08-15,12:29:51,E01_20190815_4x_01_000021.tif,,1385,,424DB03C-AD0B-49C6-9343-336876A6831A,720,376,460,961,0,18,29,2019-08-15 12:29:51.965000,121.422,1.8293,1,325.8833,20.3698,4425.444,0.4478,141.474,145.8229,147.0,,,,0,0,0,0,0,0,0,,,,0.5184,0.4356,0.6671,2.2958,97.5707,0.9458,23.871,5.0131,27.4395,10817.51,20.3698,-90,-10,0.5134,0.6608,325.8833,0,0.1995,56.7532,11.3209,144.651,37.5007,136.1482,1,,,,1.3954,0,0,12.2133,0,0,0,0,27773,0.5361,0.2576,13.7197,5391.09,2359.6,object,,BacCen000_3192255,0.550427,,,,0
E01_20190815_4x_01,2019-08-15,12:29:52,E01_20190815_4x_01_000021.tif,,1386,,2CBC1DCA-344C-443A-B933-875BA4A04A2A,721,696,1213,981,0,11,160,2019-08-15 12:29:52.132000,121.578,1.8293,1,1528.113,44.1096,44936.27,0.0463,134.5692,141.8787,145.9642,,,,0,0,0,0,0,0,0,,,,0.0,0.0388,0.0723,25.7752,567.3804,0.7929,40.2598,78.9627,176.5783,2882772.0,44.2721,-90,0,0.4919,0.6703,1539.3965,0,0.0127,413.4738,5.2363,140.1586,277.1389,837.4201,1,,,,1.4759,0,0,14.8971,0,0,0,0,90122,0.8477,0.7502,6.4025,2415.97,3545.14,object,,BacSyn000_3192703,0.99856347,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:52,E01_20190815_4x_01_000021.tif,,1387,,975F701A-74C7-4522-BB99-AA82F5013191,721,613,1065,994,0,41,37,2019-08-15 12:29:52.132000,121.578,1.8293,1,415.6316,23.0043,6374.214,0.9536,125.607,133.3013,137.6114,,,,0,0,0,0,0,0,0,,,,0.1296,0.1715,0.2713,5.8312,186.7066,0.3862,102.7037,16.2577,55.4888,89456.9,23.0043,0,-85,0.8774,0.5326,415.6316,0,0.0615,111.6174,6.8655,131.4891,59.4522,236.9659,1,,,,1.2692,0,0,20.7081,0,0,0,0,30111,0.152,0.5854,48.4764,2877.51,2128.52,object,,BacCen000_3192255,1.0,,,,0
E01_20190815_4x_01,2019-08-15,12:29:52,E01_20190815_4x_01_000021.tif,,1388,,A231F3D1-2457-492F-AC94-31EF60916857,722,201,1233,1037,0,22,22,2019-08-15 12:29:52.298000,121.75,1.8293,1,410.7066,22.8676,6261.253,0.6753,130.9692,133.4758,132.8194,,,,0,0,0,0,0,0,0,,,,0.7794,0.9005,0.9228,1.1106,90.369,1.0,31.6875,1.0,24.848,8032.903,22.8676,55,-65,0.0,1.2437,410.7066,0,1.0,25.7402,25.7402,132.6652,32.0127,102.9608,1,,,,1.1393,0,0,20.9815,0,0,0,0,30115,0.8454,0.0797,19.2077,7873.99,2525.66,object,,Detritus,0.9628485,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:52,E01_20190815_4x_01_000021.tif,,1389,,2E7588C6-4CC2-4B37-BC57-B5CBEE6C9040,723,285,1129,0,734,310,292,2019-08-15 12:29:52.465000,121.922,1.8293,1,13966.9597,133.354,1241700.0,0.6141,123.9683,129.0933,132.5399,,,,0,0,0,0,0,0,0,,,,0.0431,0.0399,0.0517,25.0633,1683.7658,0.0983,93.1685,76.7257,532.0722,78869740.0,133.354,-35,55,0.729,0.5784,13966.9597,0,0.013,1099.0948,14.325,127.9549,635.6817,2226.8396,1,,,,1.3225,0,0,25.2707,0,0,0,0,602028,0.417,0.7494,390.5555,31337.18,22213.57,object,,CyaPlarub_3218379,0.999823,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:52,E01_20190815_4x_01_000021.tif,,1390,,BDA5C413-B6A6-4840-86A5-F8F15D570A2A,724,738,1701,312,734,18,219,2019-08-15 12:29:52.632000,122.078,1.8293,1,2840.1375,60.1346,113860.4,0.0408,149.3236,153.6071,155.0529,,,,0,0,0,0,0,0,0,,,,0.0,0.0585,0.0484,17.0927,791.609,0.6315,20.3075,51.6788,248.3275,8018127.0,62.3124,-90,0,0.1616,0.8609,3049.5684,0,0.0194,449.4307,8.6966,152.4822,386.897,916.2547,1,,,,1.1575,0,0,5.1017,0,0,0,0,167273,0.3751,0.7578,17.3783,32001.28,13197.2,object,,CyaLim000_0000000,0.92439467,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:52,E01_20190815_4x_01_000021.tif,,1391,,EED5D7ED-F43E-4654-ABE9-B7E15858F04E,724,487,655,332,734,18,37,2019-08-15 12:29:52.632000,122.078,1.8293,1,605.1427,27.7577,11198.26,0.3764,106.852,108.4243,109.4408,,,,0,0,0,0,0,0,0,,,,0.4368,0.6405,0.6549,1.5612,125.0272,1.0,167.1642,2.5057,35.8746,24174.64,27.8169,-90,5,0.0,1.0309,607.7243,0,0.3991,50.5708,20.1823,108.0822,52.135,141.5061,1,,,,1.1318,0,0,27.7432,0,0,0,0,32857,0.8146,0.2263,15.549,9995.56,3361.06,object,,Detritus,0.99947506,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:52,E01_20190815_4x_01_000021.tif,,1392,,1C29F18C-2E88-4741-A707-344E8A8D6188,726,664,436,352,734,34,36,2019-08-15 12:29:52.965000,122.422,1.8293,1,636.2028,28.4612,12071.39,0.8541,136.6234,144.9589,147.7468,,,,0,0,0,0,0,0,0,,,,0.3336,0.2673,0.5194,3.741,167.3604,0.622,18.9314,9.649,49.4419,63282.62,28.4612,-50,50,0.8104,0.5524,636.2028,0,0.1036,101.011,10.4686,142.7405,55.7936,222.9592,1,,,,1.3322,0,0,13.0198,0,0,0,0,45106,0.2061,0.4244,39.3299,5433.97,2213.99,object,,BacCen000_3192255,0.9999993,,,,0
E01_20190815_4x_01,2019-08-15,12:29:53,E01_20190815_4x_01_000021.tif,,1393,,679B8186-5D8D-489F-B04A-82DF110B0802,728,898,1246,388,734,63,244,2019-08-15 12:29:53.299000,122.75,1.8293,1,3247.9753,64.3075,139246.0,0.0322,149.3911,153.7514,155.6211,,,,0,0,0,0,0,0,0,,,,0.0,0.0542,0.0478,18.4434,895.7792,0.6799,21.4931,55.9236,281.3565,11661900.0,69.0565,75,-15,0.1595,0.8625,3745.4062,0,0.0179,512.2201,9.1593,152.6486,441.7759,1042.7587,1,,,,1.1641,0,0,4.601,0,0,0,0,188521,0.1607,0.7714,19.2077,22439.88,14159.97,object,,CyaLim000_0000000,0.97645414,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:53,E01_20190815_4x_01_000021.tif,,1394,,3BEA0C9D-CFE2-4632-9977-C894B09D7DFD,729,412,493,453,734,11,80,2019-08-15 12:29:53.466000,122.922,1.8293,1,657.0052,28.9227,12668.26,0.0714,151.5741,155.7932,157.0525,,,,0,0,0,0,0,0,0,,,,0.0,0.1099,0.1204,9.1009,274.3511,0.8325,10.5087,26.5537,83.4364,304134.3,29.717,-90,0,0.325,0.7547,693.5841,0,0.0377,173.303,6.5265,154.6512,130.795,359.659,1,,,,1.3109,0,0,2.1869,0,0,0,0,50107,0.1481,0.6534,6.4025,5265.33,3242.45,object,,CyaLim000_0000000,0.9711096,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:53,E01_20190815_4x_01_000021.tif,,1395,,E40107D4-3D73-4271-88C7-282D10EE0F49,730,878,1765,466,734,36,155,2019-08-15 12:29:53.633000,123.078,1.8293,1,4138.129,72.5867,200248.8,0.0697,122.9432,128.0998,130.6014,,,,0,0,0,0,0,0,0,,,,0.0,0.1688,0.1261,5.9227,577.035,0.8723,45.9619,16.5463,179.8304,3045002.0,72.5867,-80,10,0.0582,0.945,4138.129,0,0.0604,291.3443,17.6078,126.8402,275.3096,617.9041,1,,,,1.0708,0,0,20.6572,0,0,0,0,194446,0.4199,0.5964,21.0369,415148.79,76013.6,object,,CyaPlarub_3218379,0.90644693,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:53,E01_20190815_4x_01_000021.tif,,1396,,BA164223-034B-4267-A047-CD88D9C6A0DC,730,942,1615,504,734,26,25,2019-08-15 12:29:53.633000,123.078,1.8293,1,594.8291,27.5202,10913.2,0.5793,142.5333,146.0967,146.3367,,,,0,0,0,0,0,0,0,,,,0.6078,0.5798,0.8232,1.7247,113.2244,0.971,20.1,3.0953,32.1652,17424.37,27.5797,-40,40,0.3566,0.7371,597.4056,0,0.3231,55.8367,18.0392,145.0733,41.1593,147.7517,1,,,,1.3049,0,0,12.2448,0,0,0,0,43522,0.6249,0.1444,24.6955,12635.31,3745.98,object,,Detritus,0.4820849,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:53,E01_20190815_4x_01_000021.tif,,1397,,FC33807F-E580-4750-8E0B-273C9ED37AED,730,633,821,532,734,42,255,2019-08-15 12:29:53.633000,123.078,1.8293,1,4171.1961,72.8761,202653.8,0.0361,149.6956,156.0641,158.1665,,,,0,0,0,0,0,0,0,,,,0.0,0.0533,0.0525,18.7609,926.3179,0.5548,12.887,56.9216,291.2144,12931150.0,74.3855,80,-10,0.2152,0.8229,4345.7669,0,0.0176,552.4013,9.7046,154.3802,454.5811,1124.2117,1,,,,1.2136,0,0,2.7925,0,0,0,0,238363,0.3472,0.7498,32.0127,73323.67,22283.31,object,,CyaLim000_0000000,0.97145134,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:53,E01_20190815_4x_01_000021.tif,,1398,,2CBB1265-E60F-4036-B22D-C475103A2153,731,735,1141,576,734,30,31,2019-08-15 12:29:53.799000,123.25,1.8293,1,738.2831,30.6596,15090.31,0.8481,121.3831,127.3775,128.9634,,,,0,0,0,0,0,0,0,,,,0.679,0.507,0.8882,1.9722,133.634,0.8756,87.8734,3.9423,38.6694,30276.1,30.8781,65,-55,0.6009,0.6247,748.8432,0,0.2537,68.8186,17.4565,125.7465,42.9885,172.5504,1,,,,1.2912,0,0,20.6901,0,0,0,0,44640,0.5453,0.2071,33.8421,1082.42,1609.92,object,,CyaCoe000_3217114,0.8427992,,,,0
E01_20190815_4x_01,2019-08-15,12:29:53,E01_20190815_4x_01_000021.tif,,1399,,8CC3D24A-97A1-41AA-A597-88F7258127F2,731,606,660,608,734,34,320,2019-08-15 12:29:53.799000,123.25,1.8293,1,6004.1427,87.434,349977.7,0.0322,107.2668,115.8254,120.1913,,,,0,0,0,0,0,0,0,,,,0.0,0.0548,0.0424,18.2408,1158.6392,0.624,106.3417,55.2871,364.7929,25417790.0,87.434,85,-5,0.1028,0.9068,6004.1427,0,0.0181,630.397,11.4022,113.7621,571.6563,1283.5986,1,,,,1.1079,0,0,25.1506,0,0,0,0,244361,0.1825,0.7603,21.0369,39113.3,17315.55,object,,CyaPlarub_3218379,0.98917454,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:53,E01_20190815_4x_01_000021.tif,,1400,,7032FC64-FF71-417F-BC4F-C18AC71F082D,731,298,579,644,734,19,21,2019-08-15 12:29:53.799000,123.25,1.8293,1,333.0441,20.5924,4572.108,0.7984,136.9795,139.5897,139.2564,,,,0,0,0,0,0,0,0,,,,0.8579,0.956,0.9717,1.046,80.9293,1.0,26.3864,1.0,22.0024,5577.115,20.5924,65,0,0.0,1.1456,333.0441,0,1.0,23.1532,23.1532,138.7538,26.5249,92.6127,1,,,,1.1444,0,0,16.3554,0,0,0,0,27057,0.8732,0.0641,19.2077,5969.13,2114.51,object,,Detritus,0.8725456,,,,0
E01_20190815_4x_01,2019-08-15,12:29:53,E01_20190815_4x_01_000021.tif,,1401,,AE732DA6-379D-4BD3-85C5-37FCECAF3849,731,339,355,665,734,24,25,2019-08-15 12:29:53.799000,123.25,1.8293,1,354.6571,21.25,5024.315,0.3498,127.902,132.4167,134.6814,,,,0,0,0,0,0,0,0,,,,0.4666,0.6887,0.6083,1.4521,99.5931,1.0,45.551,2.0814,28.2017,11744.24,21.25,-55,40,0.0,1.0434,354.6571,0,0.4804,37.6948,18.11,131.3186,39.3299,111.6096,1,,,,1.1207,0,0,21.5348,0,0,0,0,26789,0.7423,0.2465,10.0611,8796.61,2848.46,object,,Detritus,0.8769466,,,,0
E01_20190815_4x_01,2019-08-15,12:29:53,E01_20190815_4x_01_000021.tif,,1402,,05BCC00E-09BD-4303-B4E3-A78C9F6CE084,731,207,263,691,734,55,47,2019-08-15 12:29:53.799000,123.25,1.8293,1,3375.6784,65.5595,147538.5,0.6662,141.6588,147.1628,149.6299,,,,0,0,0,0,0,0,0,,,,0.5543,0.4683,0.8878,2.1352,250.4246,0.9216,27.0769,4.4848,75.9159,229085.6,66.4776,20,-60,0.4883,0.6719,3470.8894,0,0.223,140.2145,31.2643,145.7911,94.209,342.9576,1,,,,1.3695,0,0,8.7214,0,0,0,0,186321,0.5391,0.1364,59.4522,5838.65,5547.4,object,,CyaMic000_3217749,0.99995846,,,,0
E01_20190815_4x_01,2019-08-15,12:29:53,E01_20190815_4x_01_000021.tif,,1403,,33DBD088-ED4F-4310-B292-E9B5EB59A0B1,732,703,1604,748,734,29,23,2019-08-15 12:29:53.966000,123.422,1.8293,1,825.8579,32.4271,17853.44,0.7579,121.3093,124.8041,124.9021,,,,0,0,0,0,0,0,0,,,,0.7952,0.9332,0.9555,1.0716,120.0007,1.0,45.5156,1.0,34.1469,20847.49,32.4271,5,-90,0.0,1.1897,825.8579,0,1.0,33.0574,33.0574,123.7732,39.3299,132.2296,1,,,,1.1019,0,0,21.6437,0,0,0,0,48024,0.8508,0.0504,26.5249,6337.41,2148.28,object,,Detritus,0.90079725,,,BacAstfor_3192686|CyaLim000_0000000,1
E01_20190815_4x_01,2019-08-15,12:29:53,E01_20190815_4x_01_000021.tif,,1404,,DB31FEFA-6B88-47BE-9C62-2563F5336A24,732,495,764,779,734,35,29,2019-08-15 12:29:53.966000,123.422,1.8293,1,1248.3305,39.8676,33178.61,0.8342,48.6685,50.7422,52.0092,,,,0,0,0,0,0,0,0,,,,0.7962,0.8256,0.9636,1.2112,147.3068,1.0,191.1184,1.0,43.0394,41744.2,39.8676,0,-90,0.0,1.166,1248.3305,0,1.0,41.5762,41.5762,50.2799,48.4764,166.3047,1,,,,1.129,0,0,44.9833,0,0,0,0,27302,0.6843,0.0737,37.5007,15367.01,3938.96,object,,DinPer000_7536081,0.9997186,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:53,E01_20190815_4x_01_000021.tif,,1405,,127046D5-9836-46EC-B9E5-8403BF64BC69,732,698,662,816,734,34,138,2019-08-15 12:29:53.966000,123.422,1.8293,1,2816.5961,59.8849,112447.7,0.0662,107.5326,114.4784,117.6841,,,,0,0,0,0,0,0,0,,,,0.0,0.153,0.1195,6.5371,502.2194,0.9064,92.5128,18.4826,156.0495,1989690.0,59.8849,75,-10,0.0789,0.9269,2816.5961,0,0.0541,259.526,14.0416,112.7677,240.5529,547.1353,1,,,,1.0894,0,0,30.3619,0,0,0,0,122804,0.5868,0.6162,13.7197,230668.73,55585.97,object,,CyaAphflo_7690242,0.4594367,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:54,E01_20190815_4x_01_000021.tif,,1406,,1C6AB817-D9E7-4EA4-B366-34547E73BA95,733,925,1340,852,734,40,42,2019-08-15 12:29:54.135000,123.578,1.8293,1,2238.1063,53.3821,79649.83,0.8969,123.67,129.486,131.4815,,,,0,0,0,0,0,0,0,,,,0.8231,0.7264,0.9834,1.3767,191.3107,0.9857,47.4519,1.7553,57.0132,97034.13,53.6581,85,15,0.1514,0.8685,2261.3084,0,0.5697,72.6679,41.3987,127.9798,63.1108,228.1332,1,,,,1.1925,0,0,15.9866,0,0,0,0,114030,0.7228,0.0637,53.9643,34029.16,7684.09,object,,CyaCoe000_3217114,0.9634318,,,,0
E01_20190815_4x_01,2019-08-15,12:29:54,E01_20190815_4x_01_000021.tif,,1407,,A03CD577-0E2E-4CD9-9AB6-E89B589E5AF2,736,323,1858,894,734,12,62,2019-08-15 12:29:54.633000,124.078,1.8293,1,581.966,27.221,10561.13,0.0889,97.8881,105.5288,112.0,,,,0,0,0,0,0,0,0,,,,0.0,0.2122,0.1693,4.7133,215.0589,1.0,157.1157,12.7287,64.8385,142724.3,27.221,-85,5,0.1041,0.9057,581.966,0,0.0786,112.0954,8.8065,103.9695,101.5262,241.8038,1,,,,1.1244,0,0,32.4195,0,0,0,0,30671,0.8249,0.5802,6.4025,1256.24,1341.34,object,,CyaPlarub_3218379,0.859555,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:54,E01_20190815_4x_01_000021.tif,,1408,,17C8C3B8-0B51-48E8-902D-77483C40782E,737,913,904,908,734,55,61,2019-08-15 12:29:54.801000,124.25,1.8293,1,1729.315,46.9237,54097.22,0.5247,142.0056,147.5742,149.9048,,,,0,0,0,0,0,0,0,,,,0.0,0.1219,0.4072,8.2039,282.0449,0.4951,37.2288,23.7311,86.0787,333953.6,48.3347,60,-45,1.2437,0.4457,1834.8838,0,0.0421,244.2104,10.2907,146.1723,108.8434,509.0023,1,,,,1.8047,0,0,11.3816,0,0,0,0,104367,0.0723,0.4549,55.7936,5924.52,4289.51,object,,BacAstfor_3192686,0.9878691,,,,0
E01_20190815_4x_01,2019-08-15,12:29:54,E01_20190815_4x_01_000021.tif,,1409,,6E6554E3-9C03-488D-A27E-358B9F296A91,738,628,1629,965,734,29,31,2019-08-15 12:29:54.966000,124.422,1.8293,1,925.1755,34.3216,21168.98,0.8364,141.1059,144.1459,144.4894,,,,0,0,0,0,0,0,0,,,,0.8572,0.8972,0.9789,1.1146,136.2503,1.0,31.1549,1.0,39.584,32475.68,37.5531,40,-55,0.0,1.1805,1107.595,0,1.0,37.9636,37.9636,143.2776,44.8178,151.8542,1,,,,1.1145,0,0,9.6261,0,0,0,0,60893,0.812,0.1329,33.8421,20234.89,4791.11,object,,Detritus,0.52306217,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:55,E01_20190815_4x_01_000021.tif,,1410,,9657573A-CCFA-4DA1-BBF8-8B8BDD38D1FA,740,653,576,996,734,26,25,2019-08-15 12:29:55.300000,124.75,1.8293,1,701.4502,29.885,13975.23,0.7659,123.2141,127.6393,128.3988,,,,0,0,0,0,0,0,0,,,,0.8251,0.9125,0.9632,1.0959,111.0457,1.0,29.1017,1.0,31.7587,16772.04,29.885,-55,20,0.0,1.1966,701.4502,0,1.0,31.3391,31.3391,126.4164,37.5007,125.3563,1,,,,1.1289,0,0,24.6099,0,0,0,0,43108,0.8885,0.059,26.5249,12547.91,3335.42,object,,Detritus,0.814724,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:55,E01_20190815_4x_01_000021.tif,,1411,,97CDBE48-2307-4846-A268-FD2BF0832719,740,681,240,1024,734,26,28,2019-08-15 12:29:55.300000,124.75,1.8293,1,871.3516,33.3082,19348.8,0.8216,113.2667,118.7259,119.4074,,,,0,0,0,0,0,0,0,,,,0.8461,0.9309,0.9727,1.0743,121.8833,1.0,29.1875,1.0,35.1632,22764.82,33.3082,-60,45,0.0,1.2172,871.3516,0,1.0,33.8151,33.8151,117.1506,41.1593,135.2605,1,,,,1.1098,0,0,31.7828,0,0,0,0,47446,0.8191,0.0528,30.1835,14244.93,3663.11,object,,Detritus,0.78796774,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:55,E01_20190815_4x_01_000021.tif,,1412,,7A3779D7-A3AA-4988-ADEF-4F4B75E63D88,741,910,234,1052,734,44,49,2019-08-15 12:29:55.467000,124.922,1.8293,1,2652.1465,58.1104,102744.9,0.8438,111.2836,118.6399,121.1113,,,,0,0,0,0,0,0,0,,,,0.6155,0.3875,0.9199,2.581,228.4444,0.8616,60.3121,5.94,68.9544,171666.5,58.4307,-60,40,0.8966,0.5272,2681.4677,0,0.1684,143.9859,24.2401,116.7106,75.9159,336.452,1,,,,1.4728,0,0,32.6077,0,0,0,0,120562,0.5806,0.1573,57.6229,6085.03,4113.06,object,,CyaCoe000_3217114,0.473614,,,,0
E01_20190815_4x_01,2019-08-15,12:29:55,E01_20190815_4x_01_000021.tif,,1413,,EA291FEF-019F-4B8C-B539-7D3FEBEAB160,741,693,49,1098,734,38,38,2019-08-15 12:29:55.467000,124.922,1.8293,1,1485.8588,43.4955,43085.4,0.7686,138.0462,141.8057,142.6927,,,,0,0,0,0,0,0,0,,,,0.757,0.8487,0.9481,1.1782,178.0401,1.0,32.4556,1.0,52.9481,77722.92,49.3796,-65,30,0.0,1.2477,1915.0707,0,1.0,49.1153,49.1153,140.7675,61.2815,196.4613,1,,,,1.1035,0,0,12.5718,0,0,0,0,88402,0.7392,0.1785,42.9885,34853.61,6793.14,object,,Detritus,0.77614605,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:55,E01_20190815_4x_01_000021.tif,,1414,,75395D43-1A3B-4277-8F2E-03B064EE7D16,742,264,1020,1138,734,37,32,2019-08-15 12:29:55.634000,125.078,1.8293,1,1404.441,42.287,39593.06,0.7689,121.9616,126.788,129.8815,,,,0,0,0,0,0,0,0,,,,0.6532,0.6554,0.9155,1.5259,164.008,0.9821,120.3438,2.3721,48.4764,59647.34,43.6599,-30,70,0.2695,0.7877,1497.1174,0,0.4216,70.8283,29.8593,125.6728,55.7936,201.3753,1,,,,1.2278,0,0,19.7166,0,0,0,0,75278,0.4394,0.1277,39.3299,21685.99,5237.84,object,,CyaCoe000_3217114,0.9683741,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:55,E01_20190815_4x_01_000021.tif,,1415,,B4C58518-2B5B-4070-AB74-7AB328322A28,743,426,1155,0,1056,32,491,2019-08-15 12:29:55.800000,125.25,1.8293,1,9313.8754,108.8981,676175.5,0.0367,151.945,155.9236,157.0158,,,,0,0,0,0,0,0,0,,,,0.0,0.0249,0.0286,40.222,1780.2908,0.4186,9.5941,124.353,563.0179,93446970.0,109.4787,-90,0,0.318,0.7587,9413.4511,0,0.008,1163.2908,9.3547,154.8531,882.6372,2345.291,1,,,,1.3174,0,0,2.3857,0,0,0,0,498627,0.3275,0.8066,42.9885,153682.2,45853.53,object,,CyaLim000_0000000,0.65178436,,,,0
E01_20190815_4x_01,2019-08-15,12:29:55,E01_20190815_4x_01_000021.tif,,1416,,8F085D0D-5816-47E7-9D89-7990803EDE5F,743,194,598,34,1056,40,40,2019-08-15 12:29:55.800000,125.25,1.8293,1,871.3516,33.3082,19348.8,0.8634,141.5136,145.7654,147.2765,,,,0,0,0,0,0,0,0,,,,0.2442,0.2874,0.4844,3.4799,193.6612,0.5975,30.8362,8.8189,57.8262,101244.8,33.6657,15,-15,0.7993,0.5558,890.1539,0,0.1134,110.2659,12.5033,144.6667,61.2815,245.5385,1,,,,1.2679,0,0,14.6269,0,0,0,0,58590,0.2088,0.424,52.135,4359.02,2201.35,object,,BacCen000_3192255,0.9999982,,,,0
E01_20190815_4x_01,2019-08-15,12:29:55,E01_20190815_4x_01_000021.tif,,1417,,D4952CD2-28B6-48E0-9227-BC3590C02997,744,282,1863,76,1056,31,47,2019-08-15 12:29:55.967000,125.422,1.8293,1,751.4857,30.9325,15496.9,0.2405,84.1722,87.6444,88.3611,,,,0,0,0,0,0,0,0,,,,0.134,0.4165,0.4131,2.4012,173.8243,0.916,119.1512,5.357,51.2712,70569.89,30.9325,-70,25,0.0582,0.945,751.4857,0,0.1867,80.3338,14.996,86.6861,75.9159,190.6595,2,,,,1.0969,0,0,51.2614,0,0,0,0,31207,0.5939,0.3967,13.7197,19104.18,5334.16,object,,CyaDolpla_8309180,0.99965316,,,,0
E01_20190815_4x_01,2019-08-15,12:29:55,E01_20190815_4x_01_000021.tif,,1418,,A54DE2F3-179E-437C-90B1-2B8477E72DC8,744,620,1098,109,1056,31,31,2019-08-15 12:29:55.967000,125.422,1.8293,1,1201.2561,39.1087,31319.67,0.9786,140.1065,145.7776,146.4163,,,,0,0,0,0,0,0,0,,,,0.9122,0.8361,0.9937,1.196,140.4819,1.0,15.0,1.0,41.1084,36374.04,39.1087,70,10,0.0,1.0572,1201.2561,0,1.0,40.6615,40.6615,144.1445,42.9885,162.6461,1,,,,1.1578,0,0,12.861,0,0,0,0,75820,0.8762,0.0486,39.3299,20598.86,5231.78,object,,OliHal000_7620672,0.79832673,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:29:55,E01_20190815_4x_01_000021.tif,,1419,,4A4CF9DC-8CB4-470F-8418-BF5FF28139CB,744,921,582,142,1056,25,28,2019-08-15 12:29:55.967000,125.422,1.8293,1,432.9293,23.4781,6776.247,0.4614,146.2924,151.428,153.2161,,,,0,0,0,0,0,0,0,,,,0.4481,0.4532,0.6644,2.2067,116.8025,0.9236,19.5143,4.7209,33.2831,19305.0,25.0515,50,-35,0.43,0.6993,492.8972,0,0.2118,64.0888,13.5757,150.0975,44.8178,155.3289,1,,,,1.3298,0,0,6.1798,0,0,0,0,35423,0.2804,0.2946,19.2077,576.22,650.44,object,,CyaMic000_3217749,0.4754111,,,,0
E01_20190815_4x_01,2019-08-15,12:29:55,E01_20190815_4x_01_000021.tif,,1420,,98C1A642-17BA-408B-8252-E215669C4C46,744,928,63,169,1056,60,55,2019-08-15 12:29:55.967000,125.422,1.8293,1,2555.5308,57.0421,97181.92,0.6318,116.853,119.396,120.492,,,,0,0,0,0,0,0,0,,,,0.2827,0.2346,0.5563,4.262,284.3017,0.602,105.7513,11.3011,86.7901,342302.1,58.4307,-10,45,1.068,0.4836,2681.4677,0,0.0885,198.604,17.5738,118.782,96.0382,432.3556,1,,,,1.5208,0,0,31.0464,0,0,0,0,118782,0.2019,0.3428,74.0866,13502.43,5492.74,object,,ConSta000_2647648,0.8713606,,,,0
E01_20190815_4x_01,2019-08-15,12:29:56,E01_20190815_4x_01_000021.tif,,1421,,A1BFAC32-1C22-41DD-9DFF-FCFADC0D9D27,746,418,1253,231,1056,93,96,2019-08-15 12:29:56.300000,125.75,1.8293,1,4813.9618,78.29,251256.8,0.875,147.1873,150.5572,152.3301,,,,0,0,0,0,0,0,0,,,,0.054,0.0364,0.429,27.4524,508.443,0.3093,21.9636,84.2323,157.8788,2060486.0,80.3341,-45,-5,3.4496,0.2247,5068.6228,0,0.0119,720.3628,8.5521,149.7336,161.893,1457.8297,2,,,,2.8672,0,0,8.3386,0,0,0,0,263082,0.234,0.5041,150.9172,22709.9,12538.54,object,,BacAstfor_3192686,1.0,,,,0
